time,count_rate,counts,count_error,ultrasoft_count_rate,soft_count_rate,medium_count_rate,hard_count_rate,ultrasoft_counts,soft_counts,medium_counts,hard_counts,exposure,area
426077564.95735,0.02159246665359,2,0.0152681795933,0.0,0.02159246665359,0.0,0.0,0,2,0,0,92.6248970109,25.625
426078064.07751,0.0162337662343,8,0.00573950309423,0.0,0.01420454545501,0.00202922077929,0.0,0,7,1,0,492.7999999838,25.625
426078563.19767,0.02232142857216,11,0.00673016394169,0.0,0.01420454545501,0.00608766233786,0.00202922077929,0,7,3,1,492.7999999838,25.625
426079062.31782997,0.01014610389644,5,0.00453747560384,0.0,0.01014610389644,0.0,0.0,0,5,0,0,492.7999999838,25.625
426079561.43799,0.01826298701359,9,0.00608766233786,0.0,0.01420454545501,0.00405844155857,0.0,0,7,2,0,492.7999999838,25.625
426080060.55815,0.01826298701359,9,0.00608766233786,0.0,0.01826298701359,0.0,0.0,0,9,0,0,492.7999999838,25.625
426080559.67831,0.01826298701359,9,0.00608766233786,0.0,0.0162337662343,0.00202922077929,0.0,0,8,1,0,492.7999999838,25.625
426081058.79846996,0.01014610389644,5,0.00453747560384,0.0,0.00608766233786,0.00405844155857,0.0,0,3,2,0,492.7999999838,25.625
426081557.91863,0.01420454545501,7,0.00536881353724,0.0,0.01014610389644,0.00405844155857,0.0,0,5,2,0,492.7999999838,25.625
426082057.03879,0.01420454545501,7,0.00536881353724,0.0,0.01217532467572,0.00202922077929,0.0,0,6,1,0,492.7999999838,25.625
426082556.15895,0.01014610389644,5,0.00453747560384,0.0,0.00405844155857,0.00405844155857,0.00202922077929,0,2,2,1,492.7999999838,25.625
426083055.27911,0.01217532467572,6,0.00497055548471,0.0,0.01217532467572,0.0,0.0,0,6,0,0,492.7999999838,25.625
426083554.39927,0.01217532467572,6,0.00497055548471,0.0,0.01217532467572,0.0,0.0,0,6,0,0,492.7999999838,25.625
426084053.51943,0.01826298701359,9,0.00608766233786,0.0,0.01420454545501,0.00202922077929,0.00202922077929,0,7,1,1,492.7999999838,25.625
426084552.63958997,0.02029220779287,10,0.00641695953789,0.0,0.02029220779287,0.0,0.0,0,10,0,0,492.7999999838,25.625
426085051.75975,0.01014610389644,5,0.00453747560384,0.0,0.00811688311715,0.00202922077929,0.0,0,4,1,0,492.7999999838,25.625
426085550.87991,0.01420454545501,7,0.00536881353724,0.0,0.01014610389644,0.00405844155857,0.0,0,5,2,0,492.7999999838,25.625
426086050.00007,0.02029220779287,10,0.00641695953789,0.00405844155857,0.01217532467572,0.00405844155857,0.0,2,6,2,0,492.7999999838,25.625
426086549.12022996,0.01420454545501,7,0.00536881353724,0.00202922077929,0.01217532467572,0.0,0.0,1,6,0,0,492.7999999838,25.625
426087048.24039,0.0162337662343,8,0.00573950309423,0.0,0.00811688311715,0.00608766233786,0.00202922077929,0,4,3,1,492.7999999838,25.625
426087547.36055,0.01826298701359,9,0.00608766233786,0.0,0.01014610389644,0.00811688311715,0.0,0,5,4,0,492.7999999838,25.625
426088046.48070997,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,41.3065209955,25.625
