time,count_rate,counts,count_error,ultrasoft_count_rate,soft_count_rate,medium_count_rate,hard_count_rate,ultrasoft_counts,soft_counts,medium_counts,hard_counts,exposure,area
77876679.14368,0.01451312596141,3,0.0083791571806,0.0,0.01451312596141,0.0,0.0,0,3,0,0,206.7094303444,9.9375
77877178.26383999,0.00608766233768,3,0.0035147134894,0.0,0.00608766233768,0.0,0.0,0,3,0,0,492.7999999986,9.9375
77877677.384,0.00608766233768,3,0.0035147134894,0.0,0.00608766233768,0.0,0.0,0,3,0,0,492.7999999986,9.9375
77878176.50415999,0.00608766233768,3,0.0035147134894,0.0,0.00202922077923,0.00202922077923,0.00202922077923,0,1,1,1,492.7999999986,9.9375
77878675.62432,0.01014610389613,5,0.00453747560371,0.0,0.01014610389613,0.0,0.0,0,5,0,0,492.7999999986,9.9375
77879174.74448001,0.00608766233768,3,0.0035147134894,0.0,0.00608766233768,0.0,0.0,0,3,0,0,492.7999999986,9.9375
77879673.86464,0.02232142857149,11,0.00673016394149,0.0,0.01420454545459,0.00811688311691,0.0,0,7,4,0,492.7999999986,9.9375
77880172.98480001,0.01014610389613,5,0.00453747560371,0.0,0.00608766233768,0.00405844155845,0.0,0,3,2,0,492.7999999986,9.9375
77880672.10496,0.01014610389613,5,0.00453747560371,0.0,0.00811688311691,0.00202922077923,0.0,0,4,1,0,492.7999999986,9.9375
77881171.22512001,0.01217532467536,6,0.00497055548456,0.0,0.01014610389613,0.0,0.00202922077923,0,5,0,1,492.7999999986,9.9375
77881670.34527999,0.01623376623381,8,0.00573950309406,0.0,0.01217532467536,0.00405844155845,0.0,0,6,2,0,492.7999999986,9.9375
77882169.46544,0.01217532467536,6,0.00497055548456,0.00202922077923,0.00811688311691,0.00202922077923,0.0,1,4,1,0,492.7999999986,9.9375
77882668.58559999,0.01420454545459,7,0.00536881353708,0.00202922077923,0.01217532467536,0.0,0.0,1,6,0,0,492.7999999986,9.9375
77883167.70576,0.01014610389613,5,0.00453747560371,0.0,0.01014610389613,0.0,0.0,0,5,0,0,492.7999999986,9.9375
77883666.82592002,0.01623376623381,8,0.00573950309406,0.0,0.01420454545459,0.00202922077923,0.0,0,7,1,0,492.7999999986,9.9375
77884165.94608,0.01217532467536,6,0.00497055548456,0.0,0.00811688311691,0.00405844155845,0.0,0,4,2,0,492.7999999986,9.9375
77884665.06624001,0.00811688311691,4,0.00405844155845,0.0,0.00811688311691,0.0,0.0,0,4,0,0,492.7999999986,9.9375
77885164.1864,0.02232142857149,11,0.00673016394149,0.0,0.02029220779227,0.00202922077923,0.0,0,10,1,0,492.7999999986,9.9375
77885663.30656001,0.01014610389613,5,0.00453747560371,0.0,0.00608766233768,0.00405844155845,0.0,0,3,2,0,492.7999999986,9.9375
77886162.42672,0.01014610389613,5,0.00453747560371,0.0,0.01014610389613,0.0,0.0,0,5,0,0,492.7999999986,9.9375
77886661.54688,0.01623376623381,8,0.00573950309406,0.0,0.01217532467536,0.00405844155845,0.0,0,6,2,0,492.7999999986,9.9375
77887160.66703999,0.01420454545459,7,0.00536881353708,0.00202922077923,0.01217532467536,0.0,0.0,1,6,0,0,492.7999999986,9.9375
77887659.7872,0.02029220779227,10,0.0064169595377,0.0,0.01014610389613,0.00811688311691,0.00202922077923,0,5,4,1,492.7999999986,9.9375
77888158.90735999,0.00202922077923,1,0.00202922077923,0.0,0.00202922077923,0.0,0.0,0,1,0,0,492.7999999986,9.9375
77888658.02752,0.01420454545459,7,0.00536881353708,0.00202922077923,0.00811688311691,0.00405844155845,0.0,1,4,2,0,492.7999999986,9.9375
77889157.14768001,0.00811688311691,4,0.00405844155845,0.0,0.00811688311691,0.0,0.0,0,4,0,0,492.7999999986,9.9375
77889656.26784,0.00608766233768,3,0.0035147134894,0.0,0.00405844155845,0.00202922077923,0.0,0,2,1,0,492.7999999986,9.9375
77890155.38800001,0.01826298701304,9,0.00608766233768,0.0,0.01420454545459,0.00405844155845,0.0,0,7,2,0,492.7999999986,9.9375
77890654.50816,0.01420454545459,7,0.00536881353708,0.0,0.01217532467536,0.00202922077923,0.0,0,6,1,0,492.7999999986,9.9375
77891153.62832001,0.01217532467536,6,0.00497055548456,0.00202922077923,0.01014610389613,0.0,0.0,1,5,0,0,492.7999999986,9.9375
77891652.74847999,0.00823535624387,3,0.00475468514427,0.00274511874796,0.00549023749591,0.0,0.0,1,2,0,0,364.2829661721,9.9375
