time,count_rate,counts,count_error,ultrasoft_count_rate,soft_count_rate,medium_count_rate,hard_count_rate,ultrasoft_counts,soft_counts,medium_counts,hard_counts,exposure,area
109709982.41257,0.02149451549655,2,0.01519891766593,0.01074725774828,0.01074725774828,0.0,0.0,1,1,0,0,93.0469914672,9.875
109710481.53272998,0.00405844155845,2,0.00286975154703,0.0,0.00405844155845,0.0,0.0,0,2,0,0,492.7999999986,9.875
109710980.65289,0.02637987012995,13,0.00731645956874,0.0,0.02029220779227,0.00608766233768,0.0,0,10,3,0,492.7999999986,9.875
109711479.77304998,0.01826298701304,9,0.00608766233768,0.0,0.01826298701304,0.0,0.0,0,9,0,0,492.7999999986,9.875
109711978.89321,0.01014610389613,5,0.00453747560371,0.0,0.01014610389613,0.0,0.0,0,5,0,0,492.7999999986,9.875
109712478.01337,0.01623376623381,8,0.00573950309406,0.0,0.01420454545459,0.00202922077923,0.0,0,7,1,0,492.7999999986,9.875
109712977.13352999,0.01217532467536,6,0.00497055548456,0.0,0.00811688311691,0.00405844155845,0.0,0,4,2,0,492.7999999986,9.875
109713476.25369,0.01623376623381,8,0.00573950309406,0.0,0.01623376623381,0.0,0.0,0,8,0,0,492.7999999986,9.875
109713975.37384999,0.01217532467536,6,0.00497055548456,0.00202922077923,0.00811688311691,0.0,0.00202922077923,1,4,0,1,492.7999999986,9.875
109714474.49401,0.01217532467536,6,0.00497055548456,0.0,0.01014610389613,0.00202922077923,0.0,0,5,1,0,492.7999999986,9.875
109714973.61416999,0.00405844155845,2,0.00286975154703,0.0,0.00405844155845,0.0,0.0,0,2,0,0,492.7999999986,9.875
109715472.73433,0.01826298701304,9,0.00608766233768,0.0,0.01217532467536,0.00608766233768,0.0,0,6,3,0,492.7999999986,9.875
109715971.85448998,0.01014610389613,5,0.00453747560371,0.00202922077923,0.00608766233768,0.00202922077923,0.0,1,3,1,0,492.7999999986,9.875
109716470.97465,0.01623376623381,8,0.00573950309406,0.0,0.01420454545459,0.00202922077923,0.0,0,7,1,0,492.7999999986,9.875
109716970.09480998,0.02232142857149,11,0.00673016394149,0.00405844155845,0.01420454545459,0.00405844155845,0.0,2,7,2,0,492.7999999986,9.875
109717469.21497,0.02232142857149,11,0.00673016394149,0.00202922077923,0.01420454545459,0.00405844155845,0.00202922077923,1,7,2,1,492.7999999986,9.875
109717968.33513,0.01623376623381,8,0.00573950309406,0.0,0.01623376623381,0.0,0.0,0,8,0,0,492.7999999986,9.875
109718467.45528999,0.01014610389613,5,0.00453747560371,0.0,0.00608766233768,0.00405844155845,0.0,0,3,2,0,492.7999999986,9.875
109718966.57545,0.01217532467536,6,0.00497055548456,0.0,0.01217532467536,0.0,0.0,0,6,0,0,492.7999999986,9.875
109719465.69560999,0.01014610389613,5,0.00453747560371,0.0,0.00811688311691,0.0,0.00202922077923,0,4,0,1,492.7999999986,9.875
109719964.81577,0.00608766233768,3,0.0035147134894,0.0,0.00608766233768,0.0,0.0,0,3,0,0,492.7999999986,9.875
109720463.93592998,0.00811688311691,4,0.00405844155845,0.0,0.00811688311691,0.0,0.0,0,4,0,0,492.7999999986,9.875
109720963.05609,0.01217532467536,6,0.00497055548456,0.0,0.00811688311691,0.00405844155845,0.0,0,4,2,0,492.7999999986,9.875
109721462.17624998,0.01826298701304,9,0.00608766233768,0.0,0.00811688311691,0.01014610389613,0.0,0,4,5,0,492.7999999986,9.875
109721961.29641,0.01014610389613,5,0.00453747560371,0.0,0.01014610389613,0.0,0.0,0,5,0,0,492.7999999986,9.875
109722460.41657001,0.01623376623381,8,0.00573950309406,0.00202922077923,0.01014610389613,0.00405844155845,0.0,1,5,2,0,492.7999999986,9.875
