time,count_rate,counts,count_error,ultrasoft_count_rate,soft_count_rate,medium_count_rate,hard_count_rate,ultrasoft_counts,soft_counts,medium_counts,hard_counts,exposure,area
77876679.14368,0.01451312596141,3,0.0083791571806,0.0,0.0,0.00967541730761,0.0048377086538,0,0,2,1,206.7094303444,33.5625
77877178.26383999,0.00608766233768,3,0.0035147134894,0.0,0.0,0.00405844155845,0.00202922077923,0,0,2,1,492.7999999986,33.5625
77877677.384,0.00811688311691,4,0.00405844155845,0.0,0.00202922077923,0.00405844155845,0.00202922077923,0,1,2,1,492.7999999986,33.5625
77878176.50415999,0.01826298701304,9,0.00608766233768,0.0,0.00811688311691,0.00202922077923,0.00811688311691,0,4,1,4,492.7999999986,33.5625
77878675.62432,0.00811688311691,4,0.00405844155845,0.0,0.00608766233768,0.0,0.00202922077923,0,3,0,1,492.7999999986,33.5625
77879174.74448001,0.01217532467536,6,0.00497055548456,0.0,0.00811688311691,0.00202922077923,0.00202922077923,0,4,1,1,492.7999999986,33.5625
77879673.86464,0.01217532467536,6,0.00497055548456,0.0,0.00405844155845,0.00202922077923,0.00608766233768,0,2,1,3,492.7999999986,33.5625
77880172.98480001,0.01420454545459,7,0.00536881353708,0.0,0.00811688311691,0.00405844155845,0.00202922077923,0,4,2,1,492.7999999986,33.5625
77880672.10496,0.01420454545459,7,0.00536881353708,0.0,0.00811688311691,0.00608766233768,0.0,0,4,3,0,492.7999999986,33.5625
77881171.22512001,0.01826298701304,9,0.00608766233768,0.0,0.01420454545459,0.00202922077923,0.00202922077923,0,7,1,1,492.7999999986,33.5625
77881670.34527999,0.01623376623381,8,0.00573950309406,0.0,0.00405844155845,0.00608766233768,0.00608766233768,0,2,3,3,492.7999999986,33.5625
77882169.46544,0.01420454545459,7,0.00536881353708,0.0,0.00811688311691,0.00202922077923,0.00405844155845,0,4,1,2,492.7999999986,33.5625
77882668.58559999,0.01217532467536,6,0.00497055548456,0.0,0.00405844155845,0.0,0.00811688311691,0,2,0,4,492.7999999986,33.5625
77883167.70576,0.01420454545459,7,0.00536881353708,0.0,0.00405844155845,0.00811688311691,0.00202922077923,0,2,4,1,492.7999999986,33.5625
77883666.82592002,0.01623376623381,8,0.00573950309406,0.0,0.01014610389613,0.00202922077923,0.00405844155845,0,5,1,2,492.7999999986,33.5625
77884165.94608,0.01826298701304,9,0.00608766233768,0.0,0.00405844155845,0.00811688311691,0.00608766233768,0,2,4,3,492.7999999986,33.5625
77884665.06624001,0.01420454545459,7,0.00536881353708,0.0,0.00405844155845,0.00405844155845,0.00608766233768,0,2,2,3,492.7999999986,33.5625
77885164.1864,0.01420454545459,7,0.00536881353708,0.0,0.00608766233768,0.00405844155845,0.00405844155845,0,3,2,2,492.7999999986,33.5625
77885663.30656001,0.01420454545459,7,0.00536881353708,0.0,0.00608766233768,0.00405844155845,0.00405844155845,0,3,2,2,492.7999999986,33.5625
77886162.42672,0.01826298701304,9,0.00608766233768,0.0,0.00202922077923,0.01420454545459,0.00202922077923,0,1,7,1,492.7999999986,33.5625
77886661.54688,0.01623376623381,8,0.00573950309406,0.0,0.01014610389613,0.00405844155845,0.00202922077923,0,5,2,1,492.7999999986,33.5625
77887160.66703999,0.01217532467536,6,0.00497055548456,0.0,0.00202922077923,0.0,0.01014610389613,0,1,0,5,492.7999999986,33.5625
77887659.7872,0.00608766233768,3,0.0035147134894,0.0,0.00202922077923,0.00405844155845,0.0,0,1,2,0,492.7999999986,33.5625
77888158.90735999,0.02435064935072,12,0.00702942697879,0.0,0.01217532467536,0.00811688311691,0.00405844155845,0,6,4,2,492.7999999986,33.5625
77888658.02752,0.02029220779227,10,0.0064169595377,0.0,0.00811688311691,0.00811688311691,0.00405844155845,0,4,4,2,492.7999999986,33.5625
77889157.14768001,0.00811688311691,4,0.00405844155845,0.0,0.00202922077923,0.00202922077923,0.00405844155845,0,1,1,2,492.7999999986,33.5625
77889656.26784,0.01420454545459,7,0.00536881353708,0.0,0.01014610389613,0.0,0.00405844155845,0,5,0,2,492.7999999986,33.5625
77890155.38800001,0.01623376623381,8,0.00573950309406,0.00202922077923,0.00405844155845,0.00405844155845,0.00608766233768,1,2,2,3,492.7999999986,33.5625
77890654.50816,0.02029220779227,10,0.0064169595377,0.0,0.00608766233768,0.00811688311691,0.00608766233768,0,3,4,3,492.7999999986,33.5625
77891153.62832001,0.01217532467536,6,0.00497055548456,0.0,0.00608766233768,0.00608766233768,0.0,0,3,3,0,492.7999999986,33.5625
77891652.74847999,0.01098047499182,4,0.00549023749591,0.0,0.00549023749591,0.00549023749591,0.0,0,2,2,0,364.2829661721,33.5625
