time,count_rate,counts,count_error,ultrasoft_count_rate,soft_count_rate,medium_count_rate,hard_count_rate,ultrasoft_counts,soft_counts,medium_counts,hard_counts,exposure,area
176654653.90339,0.05582471415226,2,0.03947403393486,0.0,0.0,0.02791235707613,0.02791235707613,0,0,1,1,35.8264261693,69.1875
176655153.32875,0.00608642726727,3,0.00351400042116,0.0,0.0,0.00202880908909,0.00405761817818,0,0,1,2,492.8999999942,69.1875
176655652.75411004,0.01420166362362,7,0.00536772430736,0.0,0.01014404544544,0.00202880908909,0.00202880908909,0,5,1,1,492.8999999942,69.1875
176656152.17947,0.0182592818018,9,0.00608642726727,0.0,0.01014404544544,0.00405761817818,0.00405761817818,0,5,2,2,492.8999999942,69.1875
176656651.60483003,0.02231689997997,11,0.00672879851977,0.0,0.00608642726727,0.01217285453453,0.00405761817818,0,3,6,2,492.8999999942,69.1875
176657151.03019,0.02231689997997,11,0.00672879851977,0.0,0.01014404544544,0.00811523635635,0.00405761817818,0,5,4,2,492.8999999942,69.1875
176657650.45555001,0.01014404544544,5,0.00453655503657,0.00202880908909,0.00405761817818,0.00405761817818,0.0,1,2,2,0,492.8999999942,69.1875
176658149.88091004,0.01217285453453,6,0.00496954705379,0.0,0.00811523635635,0.00202880908909,0.00202880908909,0,4,1,1,492.8999999942,69.1875
176658649.30627,0.00608642726727,3,0.00351400042116,0.0,0.00202880908909,0.00202880908909,0.00202880908909,0,1,1,1,492.8999999942,69.1875
176659148.73163003,0.01420166362362,7,0.00536772430736,0.0,0.00405761817818,0.00405761817818,0.00608642726727,0,2,2,3,492.8999999942,69.1875
176659648.15699,0.00202880908909,1,0.00202880908909,0.0,0.0,0.00202880908909,0.0,0,0,1,0,492.8999999942,69.1875
176660147.58235002,0.01623047271271,8,0.00573833865851,0.0,0.00811523635635,0.00405761817818,0.00405761817818,0,4,2,2,492.8999999942,69.1875
176660647.00771004,0.01623047271271,8,0.00573833865851,0.00202880908909,0.00608642726727,0.00405761817818,0.00405761817818,1,3,2,2,492.8999999942,69.1875
176661146.43307,0.01217285453453,6,0.00496954705379,0.0,0.00608642726727,0.00202880908909,0.00405761817818,0,3,1,2,492.8999999942,69.1875
176661645.85843003,0.01420166362362,7,0.00536772430736,0.0,0.00405761817818,0.01014404544544,0.0,0,2,5,0,492.8999999942,69.1875
176662145.28379,0.00811523635635,4,0.00405761817818,0.0,0.00405761817818,0.00202880908909,0.00202880908909,0,2,1,1,492.8999999942,69.1875
176662644.70915002,0.00811523635635,4,0.00405761817818,0.0,0.00608642726727,0.0,0.00202880908909,0,3,0,1,492.8999999942,69.1875
176663144.13451004,0.00811523635635,4,0.00405761817818,0.0,0.00405761817818,0.0,0.00405761817818,0,2,0,2,492.8999999942,69.1875
176663643.55987,0.01420166362362,7,0.00536772430736,0.0,0.00608642726727,0.00608642726727,0.00202880908909,0,3,3,1,492.8999999942,69.1875
176664142.98523003,0.01014404544544,5,0.00453655503657,0.0,0.00405761817818,0.00405761817818,0.00202880908909,0,2,2,1,492.8999999942,69.1875
176664642.41059,0.01014404544544,5,0.00453655503657,0.0,0.00608642726727,0.00202880908909,0.00202880908909,0,3,1,1,492.8999999942,69.1875
176665141.83595002,0.01217285453453,6,0.00496954705379,0.0,0.00202880908909,0.00811523635635,0.00202880908909,0,1,4,1,492.8999999942,69.1875
176665641.26130998,0.00811523635635,4,0.00405761817818,0.0,0.00202880908909,0.00202880908909,0.00405761817818,0,1,1,2,492.8999999942,69.1875
176666140.68667,0.01014404544544,5,0.00453655503657,0.0,0.00405761817818,0.00608642726727,0.0,0,2,3,0,492.8999999942,69.1875
176666640.11203003,0.00608642726727,3,0.00351400042116,0.0,0.00405761817818,0.00202880908909,0.0,0,2,1,0,492.8999999942,69.1875
176667139.53739,0.01623047271271,8,0.00573833865851,0.0,0.00811523635635,0.00202880908909,0.00608642726727,0,4,1,3,492.8999999942,69.1875
176667638.96275002,0.00608642726727,3,0.00351400042116,0.0,0.00202880908909,0.00202880908909,0.00202880908909,0,1,1,1,492.8999999942,69.1875
176668138.38810998,0.01014404544544,5,0.00453655503657,0.0,0.00608642726727,0.0,0.00405761817818,0,3,0,2,492.8999999942,69.1875
176668637.81347,0.00608642726727,3,0.00351400042116,0.0,0.00202880908909,0.00202880908909,0.00202880908909,0,1,1,1,492.8999999942,69.1875
176669137.23883003,0.0182592818018,9,0.00608642726727,0.0,0.00811523635635,0.01014404544544,0.0,0,4,5,0,492.8999999942,69.1875
176669636.66419,0.0182592818018,9,0.00608642726727,0.0,0.01014404544544,0.00405761817818,0.00405761817818,0,5,2,2,492.8999999942,69.1875
176670136.08955002,0.00811523635635,4,0.00405761817818,0.0,0.00405761817818,0.00202880908909,0.00202880908909,0,2,1,1,492.8999999942,69.1875
176670635.51490998,0.01420166362362,7,0.00536772430736,0.00202880908909,0.00202880908909,0.00202880908909,0.00811523635635,1,1,1,4,492.8999999942,69.1875
176671134.94027,0.01217285453453,6,0.00496954705379,0.00202880908909,0.00405761817818,0.00405761817818,0.00202880908909,1,2,2,1,492.8999999942,69.1875
176671634.36563003,0.01420166362362,7,0.00536772430736,0.0,0.00608642726727,0.00202880908909,0.00608642726727,0,3,1,3,492.8999999942,69.1875
176672133.79099,0.00608642726727,3,0.00351400042116,0.0,0.00405761817818,0.0,0.00202880908909,0,2,0,1,492.8999999942,69.1875
176672633.21635002,0.01014404544544,5,0.00453655503657,0.0,0.00202880908909,0.00405761817818,0.00405761817818,0,1,2,2,492.8999999942,69.1875
176673132.64170998,0.00608642726727,3,0.00351400042116,0.0,0.00202880908909,0.00202880908909,0.00202880908909,0,1,1,1,492.8999999942,69.1875
176673632.06707,0.00811523635635,4,0.00405761817818,0.0,0.00405761817818,0.00202880908909,0.00202880908909,0,2,1,1,492.8999999942,69.1875
176674131.49243003,0.01217285453453,6,0.00496954705379,0.0,0.00608642726727,0.0,0.00608642726727,0,3,0,3,492.8999999942,69.1875
176674630.91779,0.01623047271271,8,0.00573833865851,0.0,0.00405761817818,0.00811523635635,0.00405761817818,0,2,4,2,492.8999999942,69.1875
176675130.34315002,0.01623047271271,8,0.00573833865851,0.0,0.01014404544544,0.00405761817818,0.00202880908909,0,5,2,1,492.8999999942,69.1875
176675629.76850998,0.01623047271271,8,0.00573833865851,0.0,0.00811523635635,0.00405761817818,0.00405761817818,0,4,2,2,492.8999999942,69.1875
176676129.19387,0.01217285453453,6,0.00496954705379,0.0,0.00608642726727,0.00202880908909,0.00405761817818,0,3,1,2,492.8999999942,69.1875
176676628.61923003,0.01623047271271,8,0.00573833865851,0.0,0.00608642726727,0.00811523635635,0.00202880908909,0,3,4,1,492.8999999942,69.1875
176677128.04459,0.01014404544544,5,0.00453655503657,0.0,0.0,0.00608642726727,0.00405761817818,0,0,3,2,492.8999999942,69.1875
176677627.46995002,0.01014404544544,5,0.00453655503657,0.0,0.00202880908909,0.00405761817818,0.00405761817818,0,1,2,2,492.8999999942,69.1875
176678126.89530998,0.00608642726727,3,0.00351400042116,0.0,0.00608642726727,0.0,0.0,0,3,0,0,492.8999999942,69.1875
176678626.32067,0.00811523635635,4,0.00405761817818,0.0,0.00608642726727,0.00202880908909,0.0,0,3,1,0,492.8999999942,69.1875
176679125.74603003,0.00811523635635,4,0.00405761817818,0.0,0.00405761817818,0.00202880908909,0.00202880908909,0,2,1,1,492.8999999942,69.1875
176679625.17139,0.01623047271271,8,0.00573833865851,0.0,0.00811523635635,0.00405761817818,0.00405761817818,0,4,2,2,492.8999999942,69.1875
176680124.59675002,0.01217285453453,6,0.00496954705379,0.0,0.00405761817818,0.00608642726727,0.00202880908909,0,2,3,1,492.8999999942,69.1875
176680624.02211,0.02028809089088,10,0.00641565765917,0.0,0.00811523635635,0.00811523635635,0.00405761817818,0,4,4,2,492.8999999942,69.1875
176681123.44747,0.00202880908909,1,0.00202880908909,0.0,0.00202880908909,0.0,0.0,0,1,0,0,492.8999999942,69.1875
176681622.87283003,0.01014404544544,5,0.00453655503657,0.0,0.00405761817818,0.00202880908909,0.00405761817818,0,2,1,2,492.8999999942,69.1875
176682122.29819,0.00811523635635,4,0.00405761817818,0.0,0.00202880908909,0.0,0.00608642726727,0,1,0,3,492.8999999942,69.1875
176682621.72355002,0.02028809089088,10,0.00641565765917,0.0,0.0,0.01217285453453,0.00811523635635,0,0,6,4,492.8999999942,69.1875
176683121.14891,0.01217285453453,6,0.00496954705379,0.0,0.01014404544544,0.0,0.00202880908909,0,5,0,1,492.8999999942,69.1875
176683620.57427,0.01420166362362,7,0.00536772430736,0.0,0.00405761817818,0.00608642726727,0.00405761817818,0,2,3,2,492.8999999942,69.1875
176684119.99963003,0.01014404544544,5,0.00453655503657,0.0,0.00202880908909,0.00202880908909,0.00608642726727,0,1,1,3,492.8999999942,69.1875
176684619.42499,0.01420166362362,7,0.00536772430736,0.0,0.00202880908909,0.01014404544544,0.00202880908909,0,1,5,1,492.8999999942,69.1875
176685118.85035002,0.01420166362362,7,0.00536772430736,0.0,0.00608642726727,0.0,0.00811523635635,0,3,0,4,492.8999999942,69.1875
176685618.27571,0.00405761817818,2,0.00286916932925,0.0,0.00202880908909,0.0,0.00202880908909,0,1,0,1,492.8999999942,69.1875
176686117.70107,0.01014404544544,5,0.00453655503657,0.0,0.00405761817818,0.00405761817818,0.00202880908909,0,2,2,1,492.8999999942,69.1875
176686617.12643003,0.01014404544544,5,0.00453655503657,0.0,0.00202880908909,0.00608642726727,0.00202880908909,0,1,3,1,492.8999999942,69.1875
176687116.55179,0.01420166362362,7,0.00536772430736,0.00202880908909,0.00608642726727,0.00405761817818,0.00202880908909,1,3,2,1,492.8999999942,69.1875
176687615.97715002,0.02434570906906,12,0.00702800084232,0.0,0.01623047271271,0.0,0.00811523635635,0,8,0,4,492.8999999942,69.1875
176688115.40251,0.02028809089088,10,0.00641565765917,0.0,0.00405761817818,0.01014404544544,0.00608642726727,0,2,5,3,492.8999999942,69.1875
176688614.82787,0.01217285453453,6,0.00496954705379,0.0,0.00608642726727,0.0,0.00608642726727,0,3,0,3,492.8999999942,69.1875
176689114.25323004,0.01420166362362,7,0.00536772430736,0.0,0.00608642726727,0.00405761817818,0.00405761817818,0,3,2,2,492.8999999942,69.1875
176689613.67859,0.0182592818018,9,0.00608642726727,0.0,0.01217285453453,0.00608642726727,0.0,0,6,3,0,492.8999999942,69.1875
176690113.10395002,0.01014404544544,5,0.00453655503657,0.0,0.00405761817818,0.00405761817818,0.00202880908909,0,2,2,1,492.8999999942,69.1875
176690612.52931,0.01014404544544,5,0.00453655503657,0.0,0.00202880908909,0.00405761817818,0.00405761817818,0,1,2,2,492.8999999942,69.1875
176691111.95467,0.01420166362362,7,0.00536772430736,0.0,0.00608642726727,0.00202880908909,0.00608642726727,0,3,1,3,492.8999999942,69.1875
176691611.38003004,0.02231689997997,11,0.00672879851977,0.00202880908909,0.00405761817818,0.01217285453453,0.00405761817818,1,2,6,2,492.8999999942,69.1875
176692110.80539,0.01623047271271,8,0.00573833865851,0.0,0.01014404544544,0.00405761817818,0.00202880908909,0,5,2,1,492.8999999942,69.1875
176692610.23075002,0.01014404544544,5,0.00453655503657,0.0,0.00608642726727,0.0,0.00405761817818,0,3,0,2,492.8999999942,69.1875
176693109.65611,0.01217285453453,6,0.00496954705379,0.00202880908909,0.00405761817818,0.00202880908909,0.00405761817818,1,2,1,2,492.8999999942,69.1875
176693609.08147,0.01420166362362,7,0.00536772430736,0.0,0.00405761817818,0.00608642726727,0.00405761817818,0,2,3,2,492.8999999942,69.1875
176694108.50683004,0.01959896977499,7,0.00740771428253,0.0,0.01399926412499,0.00559970565,0.0,0,5,2,0,357.1616304512,69.1875
176694607.93219,0.01623047271271,8,0.00573833865851,0.0,0.01014404544544,0.00202880908909,0.00405761817818,0,5,1,2,492.8999999942,69.1875
176695107.35755002,0.00811523635635,4,0.00405761817818,0.0,0.00608642726727,0.00202880908909,0.0,0,3,1,0,492.8999999942,69.1875
176695606.78291,0.01420166362362,7,0.00536772430736,0.0,0.00811523635635,0.00405761817818,0.00202880908909,0,4,2,1,492.8999999942,69.1875
176696106.20827,0.0182592818018,9,0.00608642726727,0.0,0.00608642726727,0.01217285453453,0.0,0,3,6,0,492.8999999942,69.1875
176696605.63363004,0.00608642726727,3,0.00351400042116,0.0,0.0,0.00405761817818,0.00202880908909,0,0,2,1,492.8999999942,69.1875
176697105.05899,0.01217285453453,6,0.00496954705379,0.0,0.00811523635635,0.00202880908909,0.00202880908909,0,4,1,1,492.8999999942,69.1875
176697604.48435003,0.00811523635635,4,0.00405761817818,0.0,0.00202880908909,0.00202880908909,0.00405761817818,0,1,1,2,492.8999999942,69.1875
