time,count_rate,counts,count_error,ultrasoft_count_rate,soft_count_rate,medium_count_rate,hard_count_rate,ultrasoft_counts,soft_counts,medium_counts,hard_counts,exposure,area
77876679.14368,0.02902625192282,6,0.01184991772606,0,0.01935083461521,0.00967541730761,0.0,0,4,2,0,206.7094303444,30.75
77877178.26383999,0.02840909090917,14,0.00759264891799,0,0.01014610389613,0.01014610389613,0.00811688311691,0,5,5,4,492.7999999986,30.75
77877677.384,0.02840909090917,14,0.00759264891799,0,0.01014610389613,0.00811688311691,0.01014610389613,0,5,4,5,492.7999999986,30.75
77878176.50415999,0.01623376623381,8,0.00573950309406,0,0.00811688311691,0.00202922077923,0.00608766233768,0,4,1,3,492.7999999986,30.75
77878675.62432,0.02637987012995,13,0.00731645956874,0,0.01623376623381,0.0,0.01014610389613,0,8,0,5,492.7999999986,30.75
77879174.74448001,0.01217532467536,6,0.00497055548456,0,0.00608766233768,0.00405844155845,0.00202922077923,0,3,2,1,492.7999999986,30.75
77879673.86464,0.01826298701304,9,0.00608766233768,0,0.00811688311691,0.00608766233768,0.00405844155845,0,4,3,2,492.7999999986,30.75
77880172.98480001,0.05681818181835,28,0.01073762707416,0,0.01623376623381,0.01826298701304,0.02232142857149,0,8,9,11,492.7999999986,30.75
77880672.10496,0.06493506493526,32,0.01147900618813,0,0.01826298701304,0.02840909090917,0.01826298701304,0,9,14,9,492.7999999986,30.75
77881171.22512001,0.04464285714299,22,0.00951788912305,0,0.00608766233768,0.01623376623381,0.02232142857149,0,3,8,11,492.7999999986,30.75
77881670.34527999,0.0608766233768,30,0.01111449994941,0,0.02232142857149,0.01826298701304,0.02029220779227,0,11,9,10,492.7999999986,30.75
77882169.46544,0.05478896103912,27,0.01054414046819,0,0.02435064935072,0.01217532467536,0.01826298701304,0,12,6,9,492.7999999986,30.75
77882668.58559999,0.04261363636376,21,0.00929905782258,0,0.01623376623381,0.01014610389613,0.01623376623381,0,8,5,8,492.7999999986,30.75
77883167.70576,0.01217532467536,6,0.00497055548456,0,0.00608766233768,0.0,0.00608766233768,0,3,0,3,492.7999999986,30.75
77883666.82592002,0.01826298701304,9,0.00608766233768,0,0.01014610389613,0.00405844155845,0.00405844155845,0,5,2,2,492.7999999986,30.75
77884165.94608,0.02435064935072,12,0.00702942697879,0,0.00608766233768,0.00202922077923,0.01623376623381,0,3,1,8,492.7999999986,30.75
77884665.06624001,0.01623376623381,8,0.00573950309406,0,0.00811688311691,0.00608766233768,0.00202922077923,0,4,3,1,492.7999999986,30.75
77885164.1864,0.02232142857149,11,0.00673016394149,0,0.01014610389613,0.01014610389613,0.00202922077923,0,5,5,1,492.7999999986,30.75
77885663.30656001,0.0304383116884,15,0.00785913828372,0,0.01623376623381,0.00608766233768,0.00811688311691,0,8,3,4,492.7999999986,30.75
77886162.42672,0.02435064935072,12,0.00702942697879,0,0.00811688311691,0.00608766233768,0.01014610389613,0,4,3,5,492.7999999986,30.75
77886661.54688,0.02637987012995,13,0.00731645956874,0,0.01623376623381,0.00405844155845,0.00608766233768,0,8,2,3,492.7999999986,30.75
77887160.66703999,0.02840909090917,14,0.00759264891799,0,0.01420454545459,0.0,0.01420454545459,0,7,0,7,492.7999999986,30.75
77887659.7872,0.04261363636376,21,0.00929905782258,0,0.01217532467536,0.01420454545459,0.01623376623381,0,6,7,8,492.7999999986,30.75
77888158.90735999,0.05884740259758,29,0.0109276883262,0,0.02029220779227,0.01826298701304,0.02029220779227,0,10,9,10,492.7999999986,30.75
77888658.02752,0.07305194805216,36,0.01217532467536,0,0.01623376623381,0.02840909090917,0.02840909090917,0,8,14,14,492.7999999986,30.75
77889157.14768001,0.04261363636376,21,0.00929905782258,0,0.01826298701304,0.01217532467536,0.01217532467536,0,9,6,6,492.7999999986,30.75
77889656.26784,0.04058441558453,20,0.00907495120741,0,0.01014610389613,0.01826298701304,0.01217532467536,0,5,9,6,492.7999999986,30.75
77890155.38800001,0.02637987012995,13,0.00731645956874,0,0.01217532467536,0.01014610389613,0.00405844155845,0,6,5,2,492.7999999986,30.75
77890654.50816,0.02029220779227,10,0.0064169595377,0,0.01014610389613,0.00405844155845,0.00608766233768,0,5,2,3,492.7999999986,30.75
77891153.62832001,0.0304383116884,15,0.00785913828372,0,0.01420454545459,0.01217532467536,0.00405844155845,0,7,6,2,492.7999999986,30.75
77891652.74847999,0.03019630622752,11,0.00910452889194,0,0.01647071248774,0.00549023749591,0.00823535624387,0,6,2,3,364.2829661721,30.75
